card_id,card_number,card_number_masked,customer_id,issue_date,card_type,card_status,card_country,risk_segment
C0000903,4606986371083321,XXXX-XXXX-XXXX-3321,U602110,2021-05-07,DEBIT,ACTIVE,IN,LOW
C0000904,4607374397155458,XXXX-XXXX-XXXX-5458,U258761,2020-02-05,DEBIT,ACTIVE,IN,MEDIUM
C0000905,4712289598137124,XXXX-XXXX-XXXX-7124,U421621,2022-04-17,DEBIT,ACTIVE,IN,MEDIUM
C0000906,4084851176339608,XXXX-XXXX-XXXX-9608,U969827,2023-12-12,CREDIT,ACTIVE,IN,MEDIUM
C0000907,4298061166045885,XXXX-XXXX-XXXX-5885,U227987,2023-11-30,CREDIT,ACTIVE,AE,LOW
C0000908,4138367821447028,XXXX-XXXX-XXXX-7028,U818041,2023-11-02,CREDIT,ACTIVE,US,LOW
C0000909,4766841336804648,XXXX-XXXX-XXXX-4648,U747441,2024-06-21,DEBIT,ACTIVE,IN,LOW
C0000910,4594586458735578,XXXX-XXXX-XXXX-5578,U818139,2024-02-09,CREDIT,ACTIVE,US,LOW
C0000911,4138987468577771,XXXX-XXXX-XXXX-7771,U839768,2021-05-28,CREDIT,ACTIVE,AE,MEDIUM
C0000912,4877442498216438,XXXX-XXXX-XXXX-6438,U141343,2020-07-12,DEBIT,ACTIVE,IN,LOW
C0000913,4228175526619924,XXXX-XXXX-XXXX-9924,U118623,2021-02-11,DEBIT,ACTIVE,AE,MEDIUM
C0000914,4594317989806272,XXXX-XXXX-XXXX-6272,U232955,2021-09-29,DEBIT,ACTIVE,IN,MEDIUM
C0000915,4531253683718161,XXXX-XXXX-XXXX-8161,U794176,2023-01-13,DEBIT,ACTIVE,US,LOW
C0000916,4430222108645277,XXXX-XXXX-XXXX-5277,U676957,2023-09-24,DEBIT,ACTIVE,IN,LOW
C0000917,4079731555955460,XXXX-XXXX-XXXX-5460,U985230,2022-04-25,DEBIT,ACTIVE,IN,MEDIUM
C0000918,4286473483721374,XXXX-XXXX-XXXX-1374,U658776,2022-10-27,DEBIT,ACTIVE,US,HIGH
C0000919,4178849689917992,XXXX-XXXX-XXXX-7992,U712334,2021-01-10,CREDIT,ACTIVE,IN,MEDIUM
C0000920,4500861349769065,XXXX-XXXX-XXXX-9065,U585306,2021-03-04,DEBIT,ACTIVE,IN,LOW
C0000921,4403543780158273,XXXX-XXXX-XXXX-8273,U581206,2024-06-03,CREDIT,ACTIVE,US,HIGH
C0000922,4907939787164662,XXXX-XXXX-XXXX-4662,U614764,2020-06-04,CREDIT,ACTIVE,AE,MEDIUM
C0000923,4507774554763762,XXXX-XXXX-XXXX-3762,U165202,2020-07-21,CREDIT,ACTIVE,IN,LOW
C0000924,4655369819496169,XXXX-XXXX-XXXX-6169,U868731,2021-10-07,CREDIT,ACTIVE,GB,LOW
C0000925,4170556261027828,XXXX-XXXX-XXXX-7828,U586528,2020-07-23,DEBIT,ACTIVE,AE,MEDIUM
C0000926,4948764639507036,XXXX-XXXX-XXXX-7036,U981077,2022-05-28,DEBIT,ACTIVE,AE,MEDIUM
C0000927,4788901516858932,XXXX-XXXX-XXXX-8932,U753816,2020-07-17,PREPAID,ACTIVE,IN,LOW
C0000928,4124442760352595,XXXX-XXXX-XXXX-2595,U118570,2024-04-04,CREDIT,ACTIVE,IN,LOW
C0000929,4823534258669940,XXXX-XXXX-XXXX-9940,U463506,2022-02-09,DEBIT,ACTIVE,CA,LOW
C0000930,4388258271524661,XXXX-XXXX-XXXX-4661,U453476,2022-08-31,DEBIT,ACTIVE,IN,LOW
C0000931,4054688490650960,XXXX-XXXX-XXXX-0960,U793508,2021-01-17,DEBIT,ACTIVE,IN,LOW
C0000932,4808171088742368,XXXX-XXXX-XXXX-2368,U898124,2023-06-12,DEBIT,ACTIVE,IN,LOW
C0000933,4954988700256351,XXXX-XXXX-XXXX-6351,U377235,2022-04-07,DEBIT,ACTIVE,IN,HIGH
C0000934,4050344238530750,XXXX-XXXX-XXXX-0750,U111561,2020-02-17,CREDIT,ACTIVE,US,LOW
C0000935,4888830686771829,XXXX-XXXX-XXXX-1829,U196584,2023-12-26,DEBIT,ACTIVE,US,LOW
C0000936,4095766870089423,XXXX-XXXX-XXXX-9423,U820338,2022-06-04,DEBIT,ACTIVE,GB,LOW
C0000937,4051071164804916,XXXX-XXXX-XXXX-4916,U145814,2022-11-13,CREDIT,ACTIVE,IN,LOW
C0000938,4537530227570548,XXXX-XXXX-XXXX-0548,U674511,2021-10-12,CREDIT,ACTIVE,AE,MEDIUM
C0000939,4723344296291396,XXXX-XXXX-XXXX-1396,U894871,2024-07-01,PREPAID,ACTIVE,IN,LOW
C0000940,4084835161226165,XXXX-XXXX-XXXX-6165,U444389,2022-03-26,PREPAID,ACTIVE,GB,LOW
C0000941,4666941318122611,XXXX-XXXX-XXXX-2611,U579877,2024-01-07,DEBIT,ACTIVE,IN,MEDIUM
C0000942,4341709877001766,XXXX-XXXX-XXXX-1766,U159681,2021-02-25,DEBIT,ACTIVE,US,LOW
C0000943,4103052874963178,XXXX-XXXX-XXXX-3178,U399756,2022-12-26,CREDIT,ACTIVE,IN,LOW
C0000944,4956876537432732,XXXX-XXXX-XXXX-2732,U271467,2024-01-15,DEBIT,ACTIVE,IN,LOW
C0000945,4464426401711831,XXXX-XXXX-XXXX-1831,U339021,2022-11-06,CREDIT,ACTIVE,IN,HIGH
C0000946,4733197665178167,XXXX-XXXX-XXXX-8167,U824236,2021-05-06,DEBIT,ACTIVE,IN,LOW
C0000947,4548214512807209,XXXX-XXXX-XXXX-7209,U560209,2020-03-14,DEBIT,ACTIVE,US,LOW
C0000948,4341091971619209,XXXX-XXXX-XXXX-9209,U613483,2021-04-19,CREDIT,ACTIVE,US,LOW
C0000949,4008936985478915,XXXX-XXXX-XXXX-8915,U696003,2024-07-25,DEBIT,ACTIVE,IN,LOW
C0000950,4990615264842250,XXXX-XXXX-XXXX-2250,U736099,2022-10-02,DEBIT,ACTIVE,IN,LOW
C0000951,4387638113803591,XXXX-XXXX-XXXX-3591,U655433,2023-01-27,DEBIT,ACTIVE,GB,LOW
C0000952,4622867815367077,XXXX-XXXX-XXXX-7077,U649853,2020-03-22,DEBIT,ACTIVE,US,LOW
C0000953,4106694155948397,XXXX-XXXX-XXXX-8397,U525935,2023-09-01,DEBIT,ACTIVE,CA,LOW
C0000954,4498313099404220,XXXX-XXXX-XXXX-4220,U602913,2022-04-16,DEBIT,ACTIVE,IN,LOW
C0000955,4924410313911860,XXXX-XXXX-XXXX-1860,U231510,2023-12-09,DEBIT,ACTIVE,IN,LOW
C0000956,4247672760709029,XXXX-XXXX-XXXX-9029,U239859,2023-02-04,CREDIT,ACTIVE,IN,LOW
C0000957,4914192159795333,XXXX-XXXX-XXXX-5333,U348231,2022-08-18,DEBIT,ACTIVE,IN,LOW
C0000958,4311592274561550,XXXX-XXXX-XXXX-1550,U507021,2022-03-08,PREPAID,ACTIVE,AE,LOW
C0000959,4438423520824337,XXXX-XXXX-XXXX-4337,U186805,2020-05-07,DEBIT,ACTIVE,AE,LOW
C0000960,4640060222869656,XXXX-XXXX-XXXX-9656,U259540,2021-12-25,CREDIT,ACTIVE,IN,HIGH
C0000961,4631469635210372,XXXX-XXXX-XXXX-0372,U418824,2022-11-13,DEBIT,ACTIVE,IN,LOW
C0000962,4357012950253138,XXXX-XXXX-XXXX-3138,U921429,2022-09-13,CREDIT,ACTIVE,US,LOW
C0000963,4095508849159197,XXXX-XXXX-XXXX-9197,U504503,2020-08-23,DEBIT,ACTIVE,US,MEDIUM
C0000964,4074621568421847,XXXX-XXXX-XXXX-1847,U820967,2022-03-09,DEBIT,ACTIVE,IN,LOW
C0000965,4819270258160373,XXXX-XXXX-XXXX-0373,U162459,2020-03-01,CREDIT,ACTIVE,US,MEDIUM
C0000966,4059333905804222,XXXX-XXXX-XXXX-4222,U792777,2023-03-29,DEBIT,ACTIVE,AE,LOW
C0000967,4780355046652684,XXXX-XXXX-XXXX-2684,U289719,2024-07-04,DEBIT,ACTIVE,GB,HIGH
C0000968,4907799482258564,XXXX-XXXX-XXXX-8564,U991925,2022-12-29,CREDIT,ACTIVE,US,LOW
C0000969,4434539651481316,XXXX-XXXX-XXXX-1316,U835166,2020-12-13,CREDIT,ACTIVE,IN,MEDIUM
C0000970,4088860768648423,XXXX-XXXX-XXXX-8423,U723787,2022-01-30,DEBIT,ACTIVE,IN,MEDIUM
C0000971,4041439520318486,XXXX-XXXX-XXXX-8486,U898289,2020-09-16,CREDIT,ACTIVE,US,MEDIUM
C0000972,4488736417698807,XXXX-XXXX-XXXX-8807,U640293,2024-08-01,DEBIT,ACTIVE,IN,LOW
C0000973,4374761842872309,XXXX-XXXX-XXXX-2309,U864884,2023-12-10,CREDIT,ACTIVE,IN,LOW
C0000974,4957602682380803,XXXX-XXXX-XXXX-0803,U558287,2022-03-01,CREDIT,ACTIVE,IN,LOW
C0000975,4460051509194694,XXXX-XXXX-XXXX-4694,U625458,2023-04-28,CREDIT,ACTIVE,SG,LOW
C0000976,4284068772294119,XXXX-XXXX-XXXX-4119,U674130,2024-07-01,CREDIT,ACTIVE,US,MEDIUM
C0000977,4622139192699547,XXXX-XXXX-XXXX-9547,U192145,2023-07-21,DEBIT,ACTIVE,US,LOW
C0000978,4942751026434209,XXXX-XXXX-XXXX-4209,U557168,2023-11-20,DEBIT,ACTIVE,US,LOW
C0000979,4944718692074720,XXXX-XXXX-XXXX-4720,U911755,2021-09-02,DEBIT,ACTIVE,US,MEDIUM
C0000980,4881152787934577,XXXX-XXXX-XXXX-4577,U146446,2021-06-14,CREDIT,ACTIVE,IN,LOW
C0000981,4672388757259733,XXXX-XXXX-XXXX-9733,U327144,2021-05-10,CREDIT,ACTIVE,AE,MEDIUM
C0000982,4753106115834321,XXXX-XXXX-XXXX-4321,U255993,2020-11-15,DEBIT,ACTIVE,CA,LOW
C0000983,4418871366518774,XXXX-XXXX-XXXX-8774,U594690,2022-11-30,DEBIT,ACTIVE,US,MEDIUM
C0000984,4793194636064601,XXXX-XXXX-XXXX-4601,U239961,2020-02-06,CREDIT,ACTIVE,IN,LOW
C0000985,4082315246345568,XXXX-XXXX-XXXX-5568,U236678,2020-11-26,CREDIT,ACTIVE,IN,LOW
C0000986,4211834215121300,XXXX-XXXX-XXXX-1300,U116206,2021-11-02,DEBIT,ACTIVE,US,LOW
C0000987,4095964497747585,XXXX-XXXX-XXXX-7585,U386724,2020-12-10,CREDIT,ACTIVE,IN,LOW
C0000988,4669474133366948,XXXX-XXXX-XXXX-6948,U804571,2021-03-17,DEBIT,ACTIVE,IN,LOW
C0000989,4927311364610801,XXXX-XXXX-XXXX-0801,U933923,2021-11-29,DEBIT,ACTIVE,SG,LOW
C0000990,4388531205996437,XXXX-XXXX-XXXX-6437,U556215,2024-01-17,CREDIT,ACTIVE,US,HIGH
C0000991,4627268379793141,XXXX-XXXX-XXXX-3141,U820868,2023-10-13,DEBIT,ACTIVE,US,LOW
C0000992,4683703642460090,XXXX-XXXX-XXXX-0090,U784563,2020-07-10,DEBIT,ACTIVE,IN,MEDIUM
C0000993,4985167467302953,XXXX-XXXX-XXXX-2953,U763292,2022-03-13,CREDIT,ACTIVE,GB,LOW
C0000994,4738833318281594,XXXX-XXXX-XXXX-1594,U743610,2023-04-10,CREDIT,ACTIVE,IN,MEDIUM
C0000995,4618359539662666,XXXX-XXXX-XXXX-2666,U804697,2024-01-12,DEBIT,ACTIVE,CA,LOW
C0000996,4115020073735757,XXXX-XXXX-XXXX-5757,U140887,2024-03-18,DEBIT,ACTIVE,IN,MEDIUM
C0000997,4098434652477903,XXXX-XXXX-XXXX-7903,U992111,2024-01-16,CREDIT,ACTIVE,SG,LOW
C0000998,4659054589770138,XXXX-XXXX-XXXX-0138,U118488,2021-04-05,DEBIT,ACTIVE,AE,LOW
C0000999,4324978478799911,XXXX-XXXX-XXXX-9911,U180395,2020-01-21,DEBIT,ACTIVE,IN,LOW
C0001000,4914830677476736,XXXX-XXXX-XXXX-6736,U394289,2021-03-25,CREDIT,ACTIVE,IN,HIGH
C0001001,4250380466465792,XXXX-XXXX-XXXX-5792,U712539,2022-09-27,CREDIT,ACTIVE,IN,LOW
C0001002,4752092045072061,XXXX-XXXX-XXXX-2061,U234554,2020-01-23,CREDIT,ACTIVE,IN,LOW
C0001003,4065039689744694,XXXX-XXXX-XXXX-4694,U317138,2022-02-01,DEBIT,ACTIVE,IN,HIGH
C0001004,4302682711921889,XXXX-XXXX-XXXX-1889,U123756,2020-01-22,DEBIT,ACTIVE,CA,MEDIUM
C0001005,4768470506665129,XXXX-XXXX-XXXX-5129,U551186,2022-02-01,DEBIT,ACTIVE,US,LOW
C0001006,4742852729499263,XXXX-XXXX-XXXX-9263,U903074,2020-11-11,PREPAID,ACTIVE,IN,MEDIUM
C0001007,4964200355292466,XXXX-XXXX-XXXX-2466,U146516,2022-08-09,CREDIT,ACTIVE,AE,LOW
C0001008,4839869259060842,XXXX-XXXX-XXXX-0842,U170690,2023-09-27,DEBIT,ACTIVE,IN,MEDIUM
C0001009,4662092297311599,XXXX-XXXX-XXXX-1599,U215950,2022-02-08,DEBIT,ACTIVE,SG,LOW
C0001010,4690327179169312,XXXX-XXXX-XXXX-9312,U617740,2023-07-20,CREDIT,ACTIVE,US,LOW
C0001011,4898706451855017,XXXX-XXXX-XXXX-5017,U340927,2022-10-27,DEBIT,ACTIVE,IN,MEDIUM
C0001012,4968900139484143,XXXX-XXXX-XXXX-4143,U963877,2021-08-21,CREDIT,ACTIVE,IN,LOW
C0001013,4742862573048207,XXXX-XXXX-XXXX-8207,U608304,2020-01-06,PREPAID,ACTIVE,US,LOW
C0001014,4692964072697444,XXXX-XXXX-XXXX-7444,U491320,2021-06-06,PREPAID,ACTIVE,IN,LOW
C0001015,4402860933468033,XXXX-XXXX-XXXX-8033,U173221,2021-10-31,DEBIT,ACTIVE,IN,LOW
C0001016,4732150785518244,XXXX-XXXX-XXXX-8244,U195044,2022-11-01,DEBIT,ACTIVE,IN,MEDIUM
C0001017,4411972566168659,XXXX-XXXX-XXXX-8659,U481923,2022-05-16,DEBIT,BLOCKED,IN,LOW
C0001018,4851649405841812,XXXX-XXXX-XXXX-1812,U320398,2020-01-29,CREDIT,ACTIVE,IN,LOW
C0001019,4617540125352669,XXXX-XXXX-XXXX-2669,U280251,2024-03-26,CREDIT,ACTIVE,IN,MEDIUM
C0001020,4677246087206626,XXXX-XXXX-XXXX-6626,U154417,2022-11-30,CREDIT,ACTIVE,IN,LOW
C0001021,4926387024498808,XXXX-XXXX-XXXX-8808,U393895,2023-09-11,DEBIT,ACTIVE,AE,LOW
C0001022,4339027358967490,XXXX-XXXX-XXXX-7490,U665407,2020-06-07,DEBIT,ACTIVE,SG,LOW
C0001023,4742186606580999,XXXX-XXXX-XXXX-0999,U623456,2024-08-08,CREDIT,ACTIVE,US,LOW
C0001024,4599777851961332,XXXX-XXXX-XXXX-1332,U962911,2022-07-10,DEBIT,ACTIVE,SG,LOW
C0001025,4825428495857880,XXXX-XXXX-XXXX-7880,U941422,2021-03-09,CREDIT,ACTIVE,US,LOW
C0001026,4844750110708866,XXXX-XXXX-XXXX-8866,U430757,2021-02-20,CREDIT,ACTIVE,US,LOW
C0001027,4341164356893206,XXXX-XXXX-XXXX-3206,U996594,2024-02-24,DEBIT,ACTIVE,US,MEDIUM
C0001028,4593780393094932,XXXX-XXXX-XXXX-4932,U842035,2022-07-12,DEBIT,ACTIVE,SG,LOW
C0001029,4458254754882226,XXXX-XXXX-XXXX-2226,U630035,2022-02-05,DEBIT,ACTIVE,AE,LOW
C0001030,4279437264360252,XXXX-XXXX-XXXX-0252,U408628,2022-03-27,CREDIT,ACTIVE,IN,LOW
C0001031,4480189792301231,XXXX-XXXX-XXXX-1231,U153711,2020-07-27,CREDIT,ACTIVE,IN,LOW
C0001032,4605974296405837,XXXX-XXXX-XXXX-5837,U241609,2020-09-16,CREDIT,ACTIVE,US,LOW
C0001033,4383098391701547,XXXX-XXXX-XXXX-1547,U662835,2023-06-11,CREDIT,ACTIVE,IN,LOW
C0001034,4379023919580213,XXXX-XXXX-XXXX-0213,U476553,2020-04-30,DEBIT,ACTIVE,IN,LOW
C0001035,4143527519061293,XXXX-XXXX-XXXX-1293,U165136,2022-09-09,CREDIT,ACTIVE,AE,MEDIUM
C0001036,4098286124274623,XXXX-XXXX-XXXX-4623,U979304,2020-08-27,CREDIT,ACTIVE,IN,LOW
C0001037,4134543621220147,XXXX-XXXX-XXXX-0147,U374569,2020-04-13,DEBIT,ACTIVE,IN,LOW
C0001038,4525857718760874,XXXX-XXXX-XXXX-0874,U509916,2020-07-10,DEBIT,ACTIVE,GB,HIGH
C0001039,4480364383366919,XXXX-XXXX-XXXX-6919,U858363,2020-05-18,CREDIT,ACTIVE,IN,LOW
C0001040,4043972657999681,XXXX-XXXX-XXXX-9681,U631973,2022-10-06,CREDIT,ACTIVE,US,MEDIUM
C0001041,4359654758309098,XXXX-XXXX-XXXX-9098,U537489,2023-10-25,DEBIT,ACTIVE,US,LOW
C0001042,4977100538039121,XXXX-XXXX-XXXX-9121,U564749,2022-06-17,DEBIT,ACTIVE,IN,MEDIUM
C0001043,4278153806623851,XXXX-XXXX-XXXX-3851,U161112,2021-10-15,CREDIT,ACTIVE,US,LOW
C0001044,4453026408430950,XXXX-XXXX-XXXX-0950,U747326,2023-04-28,CREDIT,ACTIVE,IN,MEDIUM
C0001045,4662095818047582,XXXX-XXXX-XXXX-7582,U228952,2022-12-10,CREDIT,ACTIVE,IN,LOW
C0001046,4158104873889519,XXXX-XXXX-XXXX-9519,U466526,2021-06-24,CREDIT,ACTIVE,SG,MEDIUM
C0001047,4762775262906639,XXXX-XXXX-XXXX-6639,U179035,2024-06-03,DEBIT,ACTIVE,IN,LOW
C0001048,4338081040310784,XXXX-XXXX-XXXX-0784,U195238,2023-05-20,DEBIT,ACTIVE,IN,LOW
C0001049,4025049690865018,XXXX-XXXX-XXXX-5018,U430966,2023-01-24,PREPAID,ACTIVE,IN,LOW
C0001050,4558327354543714,XXXX-XXXX-XXXX-3714,U113478,2023-01-03,CREDIT,ACTIVE,US,LOW
C0001051,4121122574698612,XXXX-XXXX-XXXX-8612,U813071,2024-07-13,DEBIT,ACTIVE,IN,LOW
C0001052,4983378915553482,XXXX-XXXX-XXXX-3482,U906214,2023-05-19,PREPAID,ACTIVE,IN,LOW
C0001053,4787200797667021,XXXX-XXXX-XXXX-7021,U641487,2021-01-11,DEBIT,ACTIVE,CA,HIGH
C0001054,4370935768078342,XXXX-XXXX-XXXX-8342,U738305,2022-02-28,DEBIT,ACTIVE,IN,LOW
C0001055,4598882150214077,XXXX-XXXX-XXXX-4077,U298355,2020-07-09,DEBIT,ACTIVE,IN,LOW
C0001056,4528443041344634,XXXX-XXXX-XXXX-4634,U419061,2021-04-27,DEBIT,ACTIVE,US,MEDIUM
C0001057,4378375672575176,XXXX-XXXX-XXXX-5176,U387517,2022-01-14,DEBIT,ACTIVE,US,LOW
C0001058,4328237241658985,XXXX-XXXX-XXXX-8985,U710084,2024-07-08,DEBIT,ACTIVE,IN,MEDIUM
C0001059,4727949373111087,XXXX-XXXX-XXXX-1087,U757376,2024-06-14,DEBIT,ACTIVE,US,LOW
C0001060,4622334748112771,XXXX-XXXX-XXXX-2771,U389600,2024-07-16,DEBIT,ACTIVE,IN,HIGH
C0001061,4584770138470637,XXXX-XXXX-XXXX-0637,U878047,2022-10-20,PREPAID,ACTIVE,US,MEDIUM
C0001062,4317160720298394,XXXX-XXXX-XXXX-8394,U529886,2023-01-05,CREDIT,ACTIVE,CA,LOW
C0001063,4436477470918171,XXXX-XXXX-XXXX-8171,U312880,2022-10-21,CREDIT,ACTIVE,GB,MEDIUM
C0001064,4349310463859227,XXXX-XXXX-XXXX-9227,U688132,2020-06-02,CREDIT,ACTIVE,GB,LOW
C0001065,4463655087202802,XXXX-XXXX-XXXX-2802,U595323,2021-07-21,DEBIT,ACTIVE,SG,LOW
C0001066,4974747007650491,XXXX-XXXX-XXXX-0491,U317330,2021-12-05,CREDIT,ACTIVE,US,MEDIUM
C0001067,4019629055477230,XXXX-XXXX-XXXX-7230,U893761,2022-08-15,DEBIT,ACTIVE,GB,LOW
C0001068,4548542911395075,XXXX-XXXX-XXXX-5075,U636921,2024-06-21,CREDIT,ACTIVE,GB,MEDIUM
C0001069,4836908903583826,XXXX-XXXX-XXXX-3826,U985063,2022-10-09,PREPAID,ACTIVE,US,MEDIUM
C0001070,4477212654710326,XXXX-XXXX-XXXX-0326,U359387,2024-07-05,DEBIT,ACTIVE,IN,LOW
C0001071,4780175763895500,XXXX-XXXX-XXXX-5500,U493279,2021-11-04,DEBIT,ACTIVE,US,LOW
C0001072,4597638100345238,XXXX-XXXX-XXXX-5238,U610622,2023-06-05,DEBIT,ACTIVE,CA,LOW
C0001073,4822330271397736,XXXX-XXXX-XXXX-7736,U734517,2023-10-27,DEBIT,ACTIVE,GB,HIGH
C0001074,4965565714200430,XXXX-XXXX-XXXX-0430,U346969,2021-10-20,DEBIT,ACTIVE,US,LOW
C0001075,4078910051817664,XXXX-XXXX-XXXX-7664,U613336,2020-04-08,DEBIT,ACTIVE,SG,LOW
C0001076,4796881529187737,XXXX-XXXX-XXXX-7737,U854479,2024-01-14,DEBIT,ACTIVE,GB,MEDIUM
C0001077,4089329015747349,XXXX-XXXX-XXXX-7349,U563992,2022-10-14,CREDIT,ACTIVE,US,MEDIUM
C0001078,4053842535601190,XXXX-XXXX-XXXX-1190,U101160,2022-09-01,DEBIT,ACTIVE,IN,MEDIUM
C0001079,4748712433845282,XXXX-XXXX-XXXX-5282,U840430,2024-07-02,DEBIT,ACTIVE,IN,LOW
C0001080,4986705076745107,XXXX-XXXX-XXXX-5107,U981795,2023-10-04,CREDIT,ACTIVE,US,LOW
C0001081,4079912510613372,XXXX-XXXX-XXXX-3372,U698643,2022-11-06,CREDIT,ACTIVE,IN,LOW
C0001082,4123885317914559,XXXX-XXXX-XXXX-4559,U249490,2022-04-30,DEBIT,ACTIVE,SG,HIGH
C0001083,4113286601756259,XXXX-XXXX-XXXX-6259,U117251,2020-12-01,DEBIT,ACTIVE,CA,HIGH
C0001084,4381913274201540,XXXX-XXXX-XXXX-1540,U393212,2021-12-09,DEBIT,ACTIVE,IN,LOW
C0001085,4987134293705100,XXXX-XXXX-XXXX-5100,U135802,2020-07-31,DEBIT,ACTIVE,IN,LOW
C0001086,4406634413773068,XXXX-XXXX-XXXX-3068,U253482,2024-01-14,DEBIT,ACTIVE,IN,MEDIUM
C0001087,4882567196850123,XXXX-XXXX-XXXX-0123,U569962,2024-05-29,DEBIT,ACTIVE,US,LOW
C0001088,4303573983206120,XXXX-XXXX-XXXX-6120,U576846,2021-02-28,CREDIT,ACTIVE,CA,LOW
C0001089,4284419558887966,XXXX-XXXX-XXXX-7966,U783218,2023-10-07,CREDIT,ACTIVE,IN,LOW
C0001090,4756741684487308,XXXX-XXXX-XXXX-7308,U771116,2020-12-27,DEBIT,ACTIVE,US,LOW
C0001091,4536138369502715,XXXX-XXXX-XXXX-2715,U546348,2023-07-31,CREDIT,ACTIVE,US,LOW
C0001092,4234927827780783,XXXX-XXXX-XXXX-0783,U109220,2023-11-23,DEBIT,ACTIVE,IN,LOW
C0001093,4358830447693394,XXXX-XXXX-XXXX-3394,U958652,2022-12-26,CREDIT,ACTIVE,IN,HIGH
C0001094,4584387034915634,XXXX-XXXX-XXXX-5634,U711201,2020-04-16,CREDIT,ACTIVE,IN,MEDIUM
C0001095,4886472298875313,XXXX-XXXX-XXXX-5313,U364143,2023-01-13,DEBIT,ACTIVE,CA,MEDIUM
C0001096,4290839749312176,XXXX-XXXX-XXXX-2176,U997980,2024-01-30,CREDIT,ACTIVE,IN,LOW
C0001097,4431666655873171,XXXX-XXXX-XXXX-3171,U943000,2020-08-09,DEBIT,ACTIVE,US,LOW
C0001098,4232722695464882,XXXX-XXXX-XXXX-4882,U740237,2023-09-27,DEBIT,ACTIVE,GB,LOW
C0001099,4792248519951562,XXXX-XXXX-XXXX-1562,U606762,2023-05-15,DEBIT,ACTIVE,GB,LOW
C0001100,4558470808182098,XXXX-XXXX-XXXX-2098,U761232,2020-02-19,CREDIT,ACTIVE,GB,MEDIUM
C0001101,4863799545249992,XXXX-XXXX-XXXX-9992,U505885,2020-11-24,DEBIT,ACTIVE,IN,LOW
C0001102,4798030211584256,XXXX-XXXX-XXXX-4256,U938542,2020-04-13,CREDIT,ACTIVE,US,LOW
C0001103,4178105037504174,XXXX-XXXX-XXXX-4174,U334416,2022-07-16,CREDIT,ACTIVE,IN,LOW
C0001104,4115488818453605,XXXX-XXXX-XXXX-3605,U975753,2024-07-25,DEBIT,ACTIVE,IN,MEDIUM
C0001105,4373783568279223,XXXX-XXXX-XXXX-9223,U304585,2020-04-24,DEBIT,ACTIVE,IN,LOW
C0001106,4658833502005634,XXXX-XXXX-XXXX-5634,U573967,2022-03-20,CREDIT,ACTIVE,GB,HIGH
C0001107,4614991306702708,XXXX-XXXX-XXXX-2708,U463034,2024-02-11,CREDIT,ACTIVE,IN,LOW
C0001108,4005635390168789,XXXX-XXXX-XXXX-8789,U983983,2024-01-28,DEBIT,ACTIVE,IN,LOW
C0001109,4354826233596065,XXXX-XXXX-XXXX-6065,U617985,2022-05-24,CREDIT,ACTIVE,US,MEDIUM
C0001110,4068269105798688,XXXX-XXXX-XXXX-8688,U721797,2024-03-05,DEBIT,ACTIVE,IN,LOW
C0001111,4158165237827155,XXXX-XXXX-XXXX-7155,U814011,2020-08-18,CREDIT,ACTIVE,IN,LOW
C0001112,4191857824438530,XXXX-XXXX-XXXX-8530,U989794,2024-06-19,DEBIT,ACTIVE,IN,LOW
C0001113,4585507819453029,XXXX-XXXX-XXXX-3029,U959384,2021-09-11,CREDIT,ACTIVE,AE,LOW
C0001114,4289884629501034,XXXX-XXXX-XXXX-1034,U733227,2023-02-12,CREDIT,BLOCKED,AE,LOW
C0001115,4846987867558200,XXXX-XXXX-XXXX-8200,U975474,2022-10-18,CREDIT,ACTIVE,AE,LOW
C0001116,4537706114306692,XXXX-XXXX-XXXX-6692,U143973,2021-06-21,PREPAID,ACTIVE,IN,MEDIUM
C0001117,4489638266674483,XXXX-XXXX-XXXX-4483,U937600,2022-07-18,DEBIT,ACTIVE,IN,LOW
C0001118,4628903644443270,XXXX-XXXX-XXXX-3270,U921620,2023-03-03,CREDIT,ACTIVE,IN,LOW
C0001119,4845467098623577,XXXX-XXXX-XXXX-3577,U308601,2023-07-10,DEBIT,ACTIVE,US,MEDIUM
C0001120,4718650500241600,XXXX-XXXX-XXXX-1600,U177283,2023-05-15,DEBIT,ACTIVE,SG,MEDIUM
C0001121,4939421167181582,XXXX-XXXX-XXXX-1582,U397421,2022-09-03,DEBIT,ACTIVE,IN,MEDIUM
C0001122,4144445367457967,XXXX-XXXX-XXXX-7967,U681560,2022-12-02,CREDIT,ACTIVE,SG,LOW
C0001123,4210074563109838,XXXX-XXXX-XXXX-9838,U776156,2023-01-26,CREDIT,ACTIVE,US,LOW
C0001124,4072598115730301,XXXX-XXXX-XXXX-0301,U808362,2023-08-05,DEBIT,ACTIVE,IN,LOW
C0001125,4722576180091264,XXXX-XXXX-XXXX-1264,U389317,2021-06-13,DEBIT,ACTIVE,CA,LOW
C0001126,4327012036236673,XXXX-XXXX-XXXX-6673,U142733,2023-05-21,DEBIT,ACTIVE,GB,LOW
C0001127,4166669680460368,XXXX-XXXX-XXXX-0368,U446405,2021-12-29,DEBIT,ACTIVE,IN,MEDIUM
C0001128,4361162860954320,XXXX-XXXX-XXXX-4320,U692171,2022-08-15,PREPAID,ACTIVE,US,LOW
